"Date Time, GMT-07:00","Temp, °F","Event, units"
16-08-09 10:26:04.0,78.8,0
16-08-09 10:26:15.0,,1
16-08-09 10:26:28.0,,2
16-08-09 11:26:04.0,76.006,
16-08-09 12:26:04.0,76.528,
16-08-09 13:26:04.0,77.4,
16-08-09 14:26:04.0,77.4,
16-08-09 15:26:04.0,78.098,
16-08-09 16:26:04.0,78.449,
16-08-09 17:26:04.0,78.449,
16-08-09 18:26:04.0,78.449,
16-08-09 19:26:04.0,78.624,
16-08-09 20:26:04.0,79.151,
16-08-09 21:26:04.0,78.624,
16-08-09 22:26:04.0,78.449,
16-08-09 23:26:04.0,78.449,
16-08-10 00:26:04.0,78.274,
16-08-10 01:26:04.0,77.749,
16-08-10 02:26:04.0,77.749,
16-08-10 03:26:04.0,77.574,
16-08-10 04:26:04.0,77.225,
16-08-10 05:26:04.0,77.225,
16-08-10 06:26:04.0,77.05,
16-08-10 07:26:04.0,76.876,
16-08-10 08:26:04.0,77.4,
16-08-10 09:26:04.0,77.749,
16-08-10 10:08:53.0,,3
16-08-10 10:26:04.0,81.442,
16-08-10 11:26:04.0,85.554,
16-08-10 12:26:04.0,90.309,
16-08-10 13:26:04.0,97.137,
16-08-10 14:26:04.0,97.137,
16-08-10 15:26:04.0,102.9,
16-08-10 16:26:04.0,104.747,
16-08-10 17:26:04.0,104.128,
16-08-10 18:26:04.0,100.083,
16-08-10 19:26:04.0,95.783,
16-08-10 20:26:04.0,91.425,
16-08-10 21:26:04.0,88.466,
16-08-10 22:26:04.0,86.097,
16-08-10 23:26:04.0,84.654,
16-08-11 00:26:04.0,83.757,
16-08-11 01:26:04.0,83.043,
16-08-11 02:26:04.0,82.33,
16-08-11 03:26:04.0,81.621,
16-08-11 04:26:04.0,80.911,
16-08-11 05:26:04.0,80.382,
16-08-11 06:26:04.0,76.876,
16-08-11 07:26:04.0,76.703,
16-08-11 08:26:04.0,83.043,
16-08-11 09:26:04.0,76.181,
16-08-11 09:35:37.0,,4
16-08-11 09:39:00.0,,5
16-08-11 09:42:16.0,,6
16-08-11 09:44:37.0,,7
16-08-11 09:46:12.0,,8
16-08-11 09:47:54.0,,9
16-08-11 10:26:04.0,74.964,
16-08-11 11:26:04.0,82.686,
16-08-11 12:26:04.0,81.266,
16-08-11 13:26:04.0,85.735,
16-08-11 14:26:04.0,89.2,
16-08-11 15:26:04.0,90.68,
16-08-11 16:26:04.0,91.8,
16-08-11 17:26:04.0,84.295,
16-08-11 18:26:04.0,85.374,
16-08-11 19:26:04.0,76.354,
16-08-11 20:26:04.0,71.683,
16-08-11 21:26:04.0,72.028,
16-08-11 22:26:04.0,70.995,
16-08-11 23:26:04.0,68.077,
16-08-12 00:26:04.0,67.392,
16-08-12 01:26:04.0,66.537,
16-08-12 02:26:04.0,66.022,
16-08-12 03:26:04.0,65.851,
16-08-12 04:26:04.0,66.366,
16-08-12 05:26:04.0,67.906,
16-08-12 06:26:04.0,69.278,
16-08-12 07:26:04.0,73.926,
16-08-12 08:03:44.0,,10
16-08-12 08:26:04.0,76.703,
16-08-12 09:26:04.0,82.508,
16-08-12 10:26:04.0,84.474,
16-08-12 11:26:04.0,84.834,
16-08-12 12:26:04.0,86.277,
16-08-12 13:26:04.0,91.612,
16-08-12 14:26:04.0,92.363,
16-08-12 15:26:04.0,92.363,
16-08-12 16:26:04.0,92.55,
16-08-12 17:26:04.0,90.495,
16-08-12 18:26:04.0,87.733,
16-08-12 19:26:04.0,77.225,
16-08-12 20:26:04.0,71.512,
16-08-12 21:26:04.0,71.856,
16-08-12 22:26:04.0,70.651,
16-08-12 23:26:04.0,69.964,
16-08-13 00:26:04.0,68.934,
16-08-13 01:26:04.0,68.592,
16-08-13 02:26:04.0,66.022,
16-08-13 03:26:04.0,66.366,
16-08-13 04:26:04.0,65.167,
16-08-13 05:26:04.0,64.996,
16-08-13 06:26:04.0,66.366,
16-08-13 07:26:04.0,78.975,
16-08-13 08:26:04.0,84.474,
16-08-13 09:26:04.0,86.823,
16-08-13 10:26:04.0,90.124,
16-08-13 11:26:04.0,91.612,
16-08-13 12:26:04.0,93.873,
16-08-13 13:26:04.0,95.016,
16-08-13 14:26:04.0,95.783,
16-08-13 15:26:04.0,95.783,
16-08-13 16:26:04.0,94.825,
16-08-13 17:26:04.0,94.444,
16-08-13 18:26:04.0,84.834,
16-08-13 19:26:04.0,77.923,
16-08-13 20:26:04.0,76.006,
16-08-13 21:26:04.0,74.098,
16-08-13 22:26:04.0,78.098,
16-08-13 23:26:04.0,72.545,
16-08-14 00:26:04.0,67.735,
16-08-14 01:26:04.0,71.683,
16-08-14 02:26:04.0,73.58,
16-08-14 03:26:04.0,70.48,
16-08-14 04:26:04.0,65.851,
16-08-14 05:26:04.0,62.425,
16-08-14 06:26:04.0,59.851,
16-08-14 07:26:04.0,73.234,
16-08-14 08:26:04.0,80.382,
16-08-14 09:26:04.0,84.295,
16-08-14 10:26:04.0,89.2,
