"Date Time, GMT-07:00","Temp, °C"
18-06-02 09:38:00,30.659
18-06-02 10:38:00,42.520
18-06-02 11:38:00,46.083
18-06-02 12:38:00,49.632
18-06-02 13:38:00,51.720
18-06-02 14:38:00,53.313
18-06-02 15:38:00,54.056
18-06-02 16:38:00,51.154
18-06-02 17:38:00,48.687
18-06-02 18:38:00,44.580
18-06-02 19:38:00,39.843
18-06-02 20:38:00,36.295
18-06-02 21:38:00,34.163
18-06-02 22:38:00,32.086
18-06-02 23:38:00,30.558
18-06-03 00:38:00,29.452
18-06-03 01:38:00,28.655
18-06-03 02:38:00,27.665
18-06-03 03:38:00,26.879
18-06-03 04:38:00,26.390
18-06-03 05:38:00,25.902
18-06-03 06:38:00,25.902
18-06-03 07:38:00,26.977
18-06-03 08:38:00,29.552
18-06-03 09:38:00,35.222
18-06-03 10:38:00,42.639
18-06-03 11:38:00,46.465
18-06-03 12:38:00,50.180
18-06-03 13:38:00,53.019
18-06-03 14:38:00,55.117
18-06-03 15:38:00,55.425
18-06-03 16:38:00,52.727
18-06-03 17:38:00,50.180
18-06-03 18:38:00,46.083
18-06-03 19:38:00,41.225
18-06-03 20:38:00,37.494
18-06-03 21:38:00,34.796
18-06-03 22:38:00,32.704
18-06-03 23:38:00,31.166
18-06-04 00:38:00,29.853
18-06-04 01:38:00,28.853
18-06-04 02:38:00,28.258
18-06-04 03:38:00,27.468
18-06-04 04:38:00,26.977
18-06-04 05:38:00,26.390
18-06-04 06:38:00,26.488
18-06-04 07:38:00,27.764
18-06-04 08:38:00,30.558
18-06-04 09:38:00,36.187
18-06-04 10:38:00,43.238
18-06-04 11:38:00,46.979
18-06-04 12:38:00,49.905
18-06-04 13:38:00,52.293
18-06-04 14:38:00,54.206
18-06-04 15:38:00,54.507
18-06-04 16:38:00,52.006
18-06-04 17:38:00,49.496
18-06-04 18:38:00,45.577
18-06-04 19:38:00,41.108
18-06-04 20:38:00,37.714
18-06-04 21:38:00,35.649
18-06-04 22:38:00,34.479
18-06-04 23:38:00,33.222
18-06-05 00:38:00,31.574
18-06-05 01:38:00,30.255
18-06-05 02:38:00,29.152
18-06-05 03:38:00,28.258
18-06-05 04:38:00,27.665
18-06-05 05:38:00,27.173
18-06-05 06:38:00,27.468
18-06-05 07:38:00,28.953
18-06-05 08:38:00,31.166
18-06-05 09:38:00,36.295
18-06-05 10:38:00,40.992
18-06-05 11:38:00,45.452
18-06-05 12:38:00,47.629
18-06-05 13:38:00,48.687
18-06-05 14:38:00,52.006
18-06-05 15:38:00,52.582
18-06-05 16:38:00,50.456
18-06-05 17:38:00,48.023
18-06-05 18:38:00,44.334
18-06-05 19:38:00,40.300
18-06-05 20:38:00,37.384
18-06-05 21:38:00,35.222
18-06-05 22:38:00,33.222
18-06-05 23:38:00,31.574
18-06-06 00:38:00,30.356
18-06-06 01:38:00,29.452
18-06-06 02:38:00,28.655
18-06-06 03:38:00,28.159
18-06-06 04:38:00,27.370
18-06-06 05:38:00,26.781
18-06-06 06:38:00,27.075
18-06-06 07:38:00,28.456
18-06-06 08:38:00,30.862
18-06-06 09:38:00,35.756
18-06-06 10:38:00,42.758
18-06-06 11:38:00,46.465
18-06-06 12:38:00,49.496
18-06-06 13:38:00,51.720
18-06-06 14:38:00,53.757
18-06-06 15:38:00,53.906
18-06-06 16:38:00,50.874
