"Date Time, GMT-07:00","Temp, °C"
17-03-30 15:33:05,28.456
17-03-30 16:33:05,26.195
17-03-30 17:33:05,26.390
17-03-30 18:33:05,26.683
17-03-30 19:33:05,26.879
17-03-30 20:33:05,26.879
17-03-30 21:33:05,26.781
17-03-30 22:33:05,26.683
17-03-30 23:33:05,26.585
17-03-31 00:33:05,26.390
17-03-31 01:33:05,26.097
17-03-31 02:33:05,25.708
17-03-31 03:33:05,25.416
17-03-31 04:33:05,24.835
17-03-31 05:33:05,24.158
17-03-31 06:33:05,23.484
17-03-31 07:33:05,18.996
17-03-31 08:33:05,17.665
17-03-31 09:33:05,18.140
17-03-31 10:33:05,20.519
17-03-31 11:33:05,24.448
17-03-31 12:33:05,27.862
17-03-31 13:33:05,29.652
17-03-31 14:33:05,28.456
17-03-31 15:33:05,26.292
17-03-31 16:33:05,23.773
17-03-31 17:33:05,21.569
17-03-31 18:33:05,19.187
17-03-31 19:33:05,17.189
17-03-31 20:33:05,15.855
17-03-31 21:33:05,14.709
17-03-31 22:33:05,14.038
17-03-31 23:33:05,13.173
17-04-01 00:33:05,12.594
17-04-01 01:33:05,12.013
17-04-01 02:33:05,11.819
17-04-01 03:33:05,11.334
17-04-01 04:33:05,11.041
17-04-01 05:33:05,10.748
17-04-01 06:33:05,10.553
17-04-01 07:33:05,11.528
17-04-01 08:33:05,13.173
17-04-01 09:33:05,15.282
17-04-01 10:33:05,19.948
17-04-01 11:33:05,24.255
17-04-01 12:33:05,28.357
17-04-01 13:33:05,28.357
17-04-01 14:33:05,24.835
17-04-01 15:33:05,21.378
17-04-01 16:33:05,18.045
17-04-01 17:33:05,16.237
17-04-01 18:33:05,15.282
17-04-01 19:33:05,14.325
17-04-01 20:33:05,13.365
17-04-01 21:33:05,12.401
17-04-01 22:33:05,12.110
17-04-01 23:33:05,11.722
17-04-02 00:33:05,11.431
17-04-02 01:33:05,10.944
17-04-02 02:33:05,10.063
17-04-02 03:33:05,9.669
17-04-02 04:33:05,9.275
17-04-02 05:33:05,8.779
17-04-02 06:33:05,8.779
17-04-02 07:33:05,10.063
17-04-02 08:33:05,11.625
17-04-02 09:33:05,13.654
17-04-02 10:33:05,17.855
17-04-02 11:33:05,21.760
17-04-02 12:33:05,25.125
17-04-02 13:33:05,27.665
17-04-02 14:33:05,26.488
17-04-02 15:33:05,24.835
17-04-02 16:33:05,22.812
17-04-02 17:33:05,20.996
17-04-02 18:33:05,18.996
17-04-02 19:33:05,16.523
17-04-02 20:33:05,15.091
17-04-02 21:33:05,14.230
17-04-02 22:33:05,13.654
17-04-02 23:33:05,12.980
17-04-03 00:33:05,12.497
17-04-03 01:33:05,12.013
17-04-03 02:33:05,11.819
17-04-03 03:33:05,11.722
17-04-03 04:33:05,11.139
17-04-03 05:33:05,10.748
17-04-03 06:33:05,10.553
17-04-03 07:33:05,11.722
17-04-03 08:33:05,13.365
17-04-03 09:33:05,15.664
17-04-03 10:33:05,20.138
17-04-03 11:33:05,24.835
17-04-03 12:33:05,28.258
17-04-03 13:33:05,30.255
17-04-03 14:33:05,29.252
17-04-03 15:33:05,27.567
17-04-03 16:33:05,25.610
17-04-03 17:33:05,23.388
17-04-03 18:33:05,20.996
17-04-03 19:33:05,19.187
17-04-03 20:33:05,18.140
17-04-03 21:33:05,17.284
17-04-03 22:33:05,16.523
17-04-03 23:33:05,15.951
17-04-04 00:33:05,15.569
17-04-04 01:33:05,15.282
17-04-04 02:33:05,15.091
17-04-04 03:33:05,14.709
17-04-04 04:33:05,13.846
17-04-04 05:33:05,13.269
17-04-04 06:33:05,13.173
17-04-04 07:33:05,14.038
17-04-04 08:33:05,15.187
17-04-04 09:33:05,17.094
17-04-04 10:33:05,21.664
17-04-04 11:33:05,26.977
17-04-04 12:33:05,30.558
17-04-04 13:33:05,32.807
17-04-04 14:33:05,30.558
17-04-04 15:33:05,27.370
17-04-04 16:33:05,26.097
17-04-04 17:33:05,23.484
17-04-04 18:33:05,20.805
17-04-04 19:33:05,17.760
17-04-04 20:33:05,16.523
17-04-04 21:33:05,15.569
17-04-04 22:33:05,14.709
17-04-04 23:33:05,14.134
17-04-05 00:33:05,13.558
17-04-05 01:33:05,13.173
17-04-05 02:33:05,12.690
17-04-05 03:33:05,12.401
17-04-05 04:33:05,12.304
17-04-05 05:33:05,12.304
17-04-05 06:33:05,12.594
17-04-05 07:33:05,13.558
17-04-05 08:33:05,14.900
17-04-05 09:33:05,17.189
17-04-05 10:33:05,22.333
17-04-05 11:33:05,28.357
17-04-05 12:33:05,32.394
17-04-05 13:33:05,34.585
17-04-05 14:33:05,32.704
17-04-05 15:33:05,30.760
17-04-05 16:33:05,28.159
17-04-05 17:33:05,26.000
17-04-05 18:33:05,23.388
17-04-05 19:33:05,20.329
17-04-05 20:33:05,18.521
17-04-05 21:33:05,17.475
17-04-05 22:33:05,16.618
17-04-05 23:33:05,15.760
17-04-06 00:33:05,15.282
17-04-06 01:33:05,14.804
17-04-06 02:33:05,14.134
17-04-06 03:33:05,13.846
17-04-06 04:33:05,13.654
17-04-06 05:33:05,13.558
17-04-06 06:33:05,13.558
17-04-06 07:33:05,15.378
17-04-06 08:33:05,17.189
17-04-06 09:33:05,19.472
17-04-06 10:33:05,24.351
17-04-06 11:33:05,28.159
17-04-06 12:33:05,28.456
17-04-06 13:33:05,35.649
17-04-06 14:33:05,34.268
17-04-06 15:33:05,32.291
17-04-06 16:33:05,29.752
17-04-06 17:33:05,27.272
17-04-06 18:33:05,24.641
17-04-06 19:33:05,21.760
17-04-06 20:33:05,20.519
17-04-06 21:33:05,19.472
17-04-06 22:33:05,18.236
17-04-06 23:33:05,17.189
17-04-07 00:33:05,16.523
17-04-07 01:33:05,15.760
17-04-07 02:33:05,15.282
17-04-07 03:33:05,14.996
17-04-07 04:33:05,14.709
17-04-07 05:33:05,14.517
17-04-07 06:33:05,14.230
17-04-07 07:33:05,15.569
17-04-07 08:33:05,17.475
17-04-07 09:33:05,19.948
17-04-07 10:33:05,25.513
17-04-07 11:33:05,30.558
17-04-07 12:33:05,34.691
17-04-07 13:33:05,35.864
17-04-07 14:33:05,34.058
17-04-07 15:33:05,31.676
17-04-07 16:33:05,29.053
17-04-07 17:33:05,26.879
17-04-07 18:33:05,24.545
17-04-07 19:33:05,21.760
