"Date Time, GMT-07:00","Temp, °C"
17-03-30 15:19:33,27.173
17-03-30 16:19:33,26.781
17-03-30 17:19:33,26.390
17-03-30 18:19:33,26.292
17-03-30 19:19:33,26.488
17-03-30 20:19:33,26.585
17-03-30 21:19:33,26.683
17-03-30 22:19:33,26.585
17-03-30 23:19:33,26.585
17-03-31 00:19:33,26.488
17-03-31 01:19:33,26.292
17-03-31 02:19:33,26.000
17-03-31 03:19:33,25.708
17-03-31 04:19:33,25.416
17-03-31 05:19:33,24.835
17-03-31 06:19:33,24.351
17-03-31 07:19:33,21.378
17-03-31 08:19:33,19.662
17-03-31 09:19:33,20.805
17-03-31 10:19:33,23.677
17-03-31 11:19:33,26.977
17-03-31 12:19:33,30.255
17-03-31 13:19:33,33.743
17-03-31 14:19:33,34.796
17-03-31 15:19:33,32.497
17-03-31 16:19:33,30.054
17-03-31 17:19:33,27.665
17-03-31 18:19:33,25.125
17-03-31 19:19:33,22.621
17-03-31 20:19:33,20.710
17-03-31 21:19:33,18.901
17-03-31 22:19:33,17.950
17-03-31 23:19:33,16.618
17-04-01 00:19:33,15.664
17-04-01 01:19:33,14.900
17-04-01 02:19:33,14.613
17-04-01 03:19:33,13.942
17-04-01 04:19:33,13.365
17-04-01 05:19:33,12.883
17-04-01 06:19:33,12.690
17-04-01 07:19:33,13.269
17-04-01 08:19:33,14.900
17-04-01 09:19:33,17.950
17-04-01 10:19:33,22.238
17-04-01 11:19:33,25.125
17-04-01 12:19:33,28.853
17-04-01 13:19:33,32.704
17-04-01 14:19:33,29.953
17-04-01 15:19:33,27.370
17-04-01 16:19:33,23.484
17-04-01 17:19:33,20.424
17-04-01 18:19:33,18.616
17-04-01 19:19:33,17.379
17-04-01 20:19:33,16.237
17-04-01 21:19:33,15.091
17-04-01 22:19:33,14.517
17-04-01 23:19:33,14.134
17-04-02 00:19:33,13.654
17-04-02 01:19:33,13.269
17-04-02 02:19:33,12.304
17-04-02 03:19:33,11.625
17-04-02 04:19:33,11.236
17-04-02 05:19:33,10.748
17-04-02 06:19:33,10.357
17-04-02 07:19:33,11.236
17-04-02 08:19:33,13.173
17-04-02 09:19:33,15.664
17-04-02 10:19:33,19.662
17-04-02 11:19:33,22.717
17-04-02 12:19:33,26.585
17-04-02 13:19:33,31.166
17-04-02 14:19:33,34.163
17-04-02 15:19:33,32.394
17-04-02 16:19:33,29.953
17-04-02 17:19:33,27.862
17-04-02 18:19:33,25.513
17-04-02 19:19:33,22.812
17-04-02 20:19:33,20.615
17-04-02 21:19:33,19.092
17-04-02 22:19:33,17.950
17-04-02 23:19:33,17.094
17-04-03 00:19:33,16.332
17-04-03 01:19:33,15.760
17-04-03 02:19:33,15.378
17-04-03 03:19:33,15.473
17-04-03 04:19:33,14.709
17-04-03 05:19:33,14.421
17-04-03 06:19:33,13.750
17-04-03 07:19:33,14.325
17-04-03 08:19:33,16.237
17-04-03 09:19:33,19.282
17-04-03 10:19:33,23.773
17-04-03 11:19:33,27.173
17-04-03 12:19:33,30.760
17-04-03 13:19:33,34.796
17-04-03 14:19:33,36.728
17-04-03 15:19:33,34.691
17-04-03 16:19:33,32.291
17-04-03 17:19:33,29.752
17-04-03 18:19:33,27.075
17-04-03 19:19:33,24.835
17-04-03 20:19:33,23.292
17-04-03 21:19:33,22.142
17-04-03 22:19:33,20.996
17-04-03 23:19:33,20.329
17-04-04 00:19:33,19.662
17-04-04 01:19:33,19.282
17-04-04 02:19:33,18.806
17-04-04 03:19:33,18.331
17-04-04 04:19:33,17.475
17-04-04 05:19:33,16.808
17-04-04 06:19:33,16.427
17-04-04 07:19:33,16.808
17-04-04 08:19:33,18.045
17-04-04 09:19:33,20.805
17-04-04 10:19:33,25.222
17-04-04 11:19:33,28.555
17-04-04 12:19:33,31.676
17-04-04 13:19:33,35.222
17-04-04 14:19:33,37.494
17-04-04 15:19:33,34.691
17-04-04 16:19:33,32.704
17-04-04 17:19:33,30.154
17-04-04 18:19:33,27.272
17-04-04 19:19:33,23.966
17-04-04 20:19:33,21.569
17-04-04 21:19:33,20.138
17-04-04 22:19:33,18.996
17-04-04 23:19:33,17.855
17-04-05 00:19:33,17.094
17-04-05 01:19:33,16.427
17-04-05 02:19:33,15.855
17-04-05 03:19:33,15.378
17-04-05 04:19:33,15.187
17-04-05 05:19:33,15.187
17-04-05 06:19:33,15.187
17-04-05 07:19:33,15.951
17-04-05 08:19:33,17.379
17-04-05 09:19:33,20.234
17-04-05 10:19:33,25.222
17-04-05 11:19:33,29.152
17-04-05 12:19:33,32.704
17-04-05 13:19:33,36.728
17-04-05 14:19:33,39.276
17-04-05 15:19:33,37.384
17-04-05 16:19:33,35.115
17-04-05 17:19:33,32.704
17-04-05 18:19:33,30.054
17-04-05 19:19:33,26.879
17-04-05 20:19:33,24.448
17-04-05 21:19:33,22.621
17-04-05 22:19:33,21.378
17-04-05 23:19:33,20.138
17-04-06 00:19:33,19.187
17-04-06 01:19:33,18.331
17-04-06 02:19:33,17.475
17-04-06 03:19:33,16.999
17-04-06 04:19:33,16.523
17-04-06 05:19:33,16.237
17-04-06 06:19:33,15.951
17-04-06 07:19:33,17.189
17-04-06 08:19:33,19.187
17-04-06 09:19:33,21.951
17-04-06 10:19:33,26.390
17-04-06 11:19:33,30.963
17-04-06 12:19:33,32.086
17-04-06 13:19:33,36.295
17-04-06 14:19:33,39.729
17-04-06 15:19:33,38.490
17-04-06 16:19:33,36.295
17-04-06 17:19:33,33.953
17-04-06 18:19:33,31.268
17-04-06 19:19:33,28.357
17-04-06 20:19:33,26.488
17-04-06 21:19:33,25.319
17-04-06 22:19:33,23.773
17-04-06 23:19:33,22.142
17-04-07 00:19:33,20.901
17-04-07 01:19:33,19.853
17-04-07 02:19:33,18.996
17-04-07 03:19:33,18.426
17-04-07 04:19:33,17.855
17-04-07 05:19:33,17.570
17-04-07 06:19:33,17.189
17-04-07 07:19:33,17.855
17-04-07 08:19:33,19.853
17-04-07 09:19:33,23.004
17-04-07 10:19:33,27.665
17-04-07 11:19:33,33.535
17-04-07 12:19:33,36.837
17-04-07 13:19:33,37.055
17-04-07 14:19:33,37.494
17-04-07 15:19:33,36.295
17-04-07 16:19:33,34.585
17-04-07 17:19:33,32.911
17-04-07 18:19:33,30.760
17-04-07 19:19:33,28.159
17-04-07 20:19:33,26.000
17-04-07 21:19:33,23.966
17-04-07 22:19:33,22.525
17-04-07 23:19:33,21.378
17-04-08 00:19:33,20.329
17-04-08 01:19:33,19.472
17-04-08 02:19:33,18.711
17-04-08 03:19:33,18.331
17-04-08 04:19:33,18.140
17-04-08 05:19:33,18.521
17-04-08 06:19:33,18.616
17-04-08 07:19:33,19.282
17-04-08 08:19:33,21.187
17-04-08 09:19:33,24.448
17-04-08 10:19:33,30.054
17-04-08 11:19:33,35.009
17-04-08 12:19:33,36.511
17-04-08 13:19:33,37.384
17-04-08 14:19:33,38.490
17-04-08 15:19:33,37.274
17-04-08 16:19:33,35.328
17-04-08 17:19:33,33.118
17-04-08 18:19:33,31.064
17-04-08 19:19:33,28.754
17-04-08 20:19:33,26.879
17-04-08 21:19:33,25.513
17-04-08 22:19:33,24.351
17-04-08 23:19:33,23.004
17-04-09 00:19:33,21.473
17-04-09 01:19:33,20.519
17-04-09 02:19:33,19.853
17-04-09 03:19:33,19.092
17-04-09 04:19:33,18.140
17-04-09 05:19:33,17.475
17-04-09 06:19:33,16.999
17-04-09 07:19:33,17.570
17-04-09 08:19:33,19.472
17-04-09 09:19:33,22.333
17-04-09 10:19:33,27.370
17-04-09 11:19:33,30.457
17-04-09 12:19:33,31.268
17-04-09 13:19:33,32.911
17-04-09 14:19:33,33.430
17-04-09 15:19:33,33.535
17-04-09 16:19:33,32.394
17-04-09 17:19:33,30.558
17-04-09 18:19:33,28.555
17-04-09 19:19:33,25.902
17-04-09 20:19:33,23.292
17-04-09 21:19:33,21.473
17-04-09 22:19:33,20.329
17-04-09 23:19:33,19.282
17-04-10 00:19:33,18.521
17-04-10 01:19:33,17.665
17-04-10 02:19:33,16.999
17-04-10 03:19:33,16.332
17-04-10 04:19:33,16.046
17-04-10 05:19:33,15.282
17-04-10 06:19:33,14.804
17-04-10 07:19:33,15.378
17-04-10 08:19:33,17.475
17-04-10 09:19:33,20.901
17-04-10 10:19:33,26.488
17-04-10 11:19:33,30.862
17-04-10 12:19:33,32.600
17-04-10 13:19:33,35.222
17-04-10 14:19:33,36.946
17-04-10 15:19:33,36.511
17-04-10 16:19:33,34.585
17-04-10 17:19:33,32.497
17-04-10 18:19:33,30.255
17-04-10 19:19:33,27.173
17-04-10 20:19:33,24.641
17-04-10 21:19:33,22.908
17-04-10 22:19:33,21.378
17-04-10 23:19:33,20.615
17-04-11 00:19:33,20.138
17-04-11 01:19:33,19.282
17-04-11 02:19:33,18.521
17-04-11 03:19:33,17.855
17-04-11 04:19:33,16.999
17-04-11 05:19:33,16.237
17-04-11 06:19:33,15.664
17-04-11 07:19:33,16.332
17-04-11 08:19:33,18.616
17-04-11 09:19:33,22.238
17-04-11 10:19:33,27.075
17-04-11 11:19:33,31.370
17-04-11 12:19:33,34.058
17-04-11 13:19:33,36.620
17-04-11 14:19:33,38.490
17-04-11 15:19:33,38.046
17-04-11 16:19:33,36.187
