"Date Time, GMT-07:00","Temp, °C"
17-03-30 15:46:47,28.159
17-03-30 16:46:47,26.292
17-03-30 17:46:47,26.585
17-03-30 18:46:47,26.683
17-03-30 19:46:47,26.879
17-03-30 20:46:47,26.879
17-03-30 21:46:47,26.781
17-03-30 22:46:47,26.585
17-03-30 23:46:47,26.488
17-03-31 00:46:47,26.195
17-03-31 01:46:47,25.902
17-03-31 02:46:47,25.610
17-03-31 03:46:47,25.222
17-03-31 04:46:47,24.545
17-03-31 05:46:47,23.966
17-03-31 06:46:47,19.567
17-03-31 07:46:47,16.903
17-03-31 08:46:47,18.616
17-03-31 09:46:47,20.043
17-03-31 10:46:47,26.195
17-03-31 11:46:47,30.154
17-03-31 12:46:47,32.600
17-03-31 13:46:47,33.848
17-03-31 14:46:47,33.118
17-03-31 15:46:47,31.676
17-03-31 16:46:47,28.060
17-03-31 17:46:47,23.100
17-03-31 18:46:47,19.758
17-03-31 19:46:47,17.475
17-03-31 20:46:47,15.855
17-03-31 21:46:47,14.804
17-03-31 22:46:47,13.654
17-03-31 23:46:47,12.401
17-04-01 00:46:47,11.625
17-04-01 01:46:47,10.944
17-04-01 02:46:47,10.553
17-04-01 03:46:47,9.965
17-04-01 04:46:47,9.472
17-04-01 05:46:47,9.077
17-04-01 06:46:47,8.978
17-04-01 07:46:47,10.259
17-04-01 08:46:47,14.038
17-04-01 09:46:47,21.187
17-04-01 10:46:47,26.390
17-04-01 11:46:47,31.574
17-04-01 12:46:47,34.691
17-04-01 13:46:47,32.600
17-04-01 14:46:47,28.853
17-04-01 15:46:47,23.773
17-04-01 16:46:47,19.472
17-04-01 17:46:47,17.379
17-04-01 18:46:47,15.855
17-04-01 19:46:47,13.558
17-04-01 20:46:47,11.819
17-04-01 21:46:47,10.748
17-04-01 22:46:47,10.259
17-04-01 23:46:47,9.669
17-04-02 00:46:47,9.275
17-04-02 01:46:47,8.680
17-04-02 02:46:47,8.082
17-04-02 03:46:47,7.582
17-04-02 04:46:47,7.179
17-04-02 05:46:47,6.674
17-04-02 06:46:47,6.674
17-04-02 07:46:47,8.182
17-04-02 08:46:47,12.304
17-04-02 09:46:47,18.711
17-04-02 10:46:47,24.641
17-04-02 11:46:47,29.252
17-04-02 12:46:47,32.291
17-04-02 13:46:47,33.743
17-04-02 14:46:47,33.848
17-04-02 15:46:47,32.497
17-04-02 16:46:47,28.853
17-04-02 17:46:47,24.062
17-04-02 18:46:47,20.710
17-04-02 19:46:47,17.950
17-04-02 20:46:47,16.046
17-04-02 21:46:47,14.804
17-04-02 22:46:47,13.750
17-04-02 23:46:47,12.787
17-04-03 00:46:47,12.110
17-04-03 01:46:47,11.431
17-04-03 02:46:47,11.041
17-04-03 03:46:47,10.553
17-04-03 04:46:47,9.965
17-04-03 05:46:47,9.472
17-04-03 06:46:47,9.275
17-04-03 07:46:47,10.748
17-04-03 08:46:47,14.900
17-04-03 09:46:47,21.951
17-04-03 10:46:47,27.272
17-04-03 11:46:47,31.983
17-04-03 12:46:47,34.691
17-04-03 13:46:47,36.187
17-04-03 14:46:47,36.079
17-04-03 15:46:47,34.374
17-04-03 16:46:47,30.659
17-04-03 17:46:47,26.195
17-04-03 18:46:47,22.717
17-04-03 19:46:47,20.424
17-04-03 20:46:47,18.996
17-04-03 21:46:47,17.665
17-04-03 22:46:47,16.523
17-04-03 23:46:47,15.760
17-04-04 00:46:47,15.187
17-04-04 01:46:47,14.804
17-04-04 02:46:47,14.421
17-04-04 03:46:47,13.750
17-04-04 04:46:47,12.787
17-04-04 05:46:47,12.110
17-04-04 06:46:47,12.013
17-04-04 07:46:47,13.269
17-04-04 08:46:47,16.903
17-04-04 09:46:47,23.966
17-04-04 10:46:47,30.054
17-04-04 11:46:47,34.479
17-04-04 12:46:47,37.274
17-04-04 13:46:47,37.935
17-04-04 14:46:47,37.714
17-04-04 15:46:47,34.585
17-04-04 16:46:47,31.064
17-04-04 17:46:47,26.097
17-04-04 18:46:47,21.951
17-04-04 19:46:47,18.616
17-04-04 20:46:47,16.903
17-04-04 21:46:47,15.473
17-04-04 22:46:47,14.421
17-04-04 23:46:47,13.461
17-04-05 00:46:47,12.690
17-04-05 01:46:47,12.110
17-04-05 02:46:47,11.431
17-04-05 03:46:47,11.041
17-04-05 04:46:47,11.041
17-04-05 05:46:47,10.944
17-04-05 06:46:47,11.431
17-04-05 07:46:47,12.690
17-04-05 08:46:47,16.713
17-04-05 09:46:47,24.545
17-04-05 10:46:47,30.963
17-04-05 11:46:47,36.187
17-04-05 12:46:47,39.389
17-04-05 13:46:47,40.761
17-04-05 14:46:47,40.645
17-04-05 15:46:47,39.050
17-04-05 16:46:47,35.009
17-04-05 17:46:47,29.152
17-04-05 18:46:47,24.931
17-04-05 19:46:47,21.473
17-04-05 20:46:47,19.377
17-04-05 21:46:47,17.855
17-04-05 22:46:47,16.523
17-04-05 23:46:47,15.473
17-04-06 00:46:47,14.709
17-04-06 01:46:47,13.942
17-04-06 02:46:47,13.173
17-04-06 03:46:47,12.690
17-04-06 04:46:47,12.497
17-04-06 05:46:47,12.401
17-04-06 06:46:47,12.690
17-04-06 07:46:47,15.282
17-04-06 08:46:47,18.521
17-04-06 09:46:47,25.610
17-04-06 10:46:47,32.911
17-04-06 11:46:47,34.903
17-04-06 12:46:47,35.756
17-04-06 13:46:47,41.575
17-04-06 14:46:47,41.692
17-04-06 15:46:47,39.957
17-04-06 16:46:47,35.971
17-04-06 17:46:47,30.054
17-04-06 18:46:47,26.097
17-04-06 19:46:47,22.717
17-04-06 20:46:47,21.091
17-04-06 21:46:47,19.377
17-04-06 22:46:47,17.950
17-04-06 23:46:47,16.713
17-04-07 00:46:47,15.760
17-04-07 01:46:47,14.900
17-04-07 02:46:47,14.230
17-04-07 03:46:47,13.750
17-04-07 04:46:47,13.365
17-04-07 05:46:47,12.980
17-04-07 06:46:47,12.787
17-04-07 07:46:47,14.709
17-04-07 08:46:47,19.567
17-04-07 09:46:47,27.468
17-04-07 10:46:47,33.014
17-04-07 11:46:47,38.379
17-04-07 12:46:47,41.458
17-04-07 13:46:47,41.692
17-04-07 14:46:47,39.615
17-04-07 15:46:47,37.165
17-04-07 16:46:47,33.535
17-04-07 17:46:47,29.252
17-04-07 18:46:47,25.708
17-04-07 19:46:47,22.333
17-04-07 20:46:47,19.948
17-04-07 21:46:47,18.045
17-04-07 22:46:47,16.999
17-04-07 23:46:47,15.855
17-04-08 00:46:47,14.996
17-04-08 01:46:47,14.230
17-04-08 02:46:47,13.846
17-04-08 03:46:47,13.461
17-04-08 04:46:47,13.461
17-04-08 05:46:47,13.269
17-04-08 06:46:47,13.173
17-04-08 07:46:47,15.855
17-04-08 08:46:47,20.519
17-04-08 09:46:47,28.357
17-04-08 10:46:47,34.585
17-04-08 11:46:47,38.938
17-04-08 12:46:47,41.575
17-04-08 13:46:47,42.639
17-04-08 14:46:47,42.046
17-04-08 15:46:47,38.938
17-04-08 16:46:47,35.542
17-04-08 17:46:47,30.255
17-04-08 18:46:47,26.292
17-04-08 19:46:47,23.484
17-04-08 20:46:47,21.282
17-04-08 21:46:47,19.662
17-04-08 22:46:47,18.045
17-04-08 23:46:47,16.332
17-04-09 00:46:47,15.473
17-04-09 01:46:47,14.613
17-04-09 02:46:47,13.942
17-04-09 03:46:47,13.173
17-04-09 04:46:47,12.690
17-04-09 05:46:47,12.207
17-04-09 06:46:47,12.207
17-04-09 07:46:47,14.325
17-04-09 08:46:47,18.901
17-04-09 09:46:47,25.513
17-04-09 10:46:47,32.188
17-04-09 11:46:47,34.796
17-04-09 12:46:47,33.743
17-04-09 13:46:47,34.374
17-04-09 14:46:47,37.494
17-04-09 15:46:47,35.009
17-04-09 16:46:47,32.497
17-04-09 17:46:47,27.468
17-04-09 18:46:47,24.255
17-04-09 19:46:47,20.234
