"Date Time, GMT-07:00","Temp, °C"
17-03-30 15:50:40,28.357
17-03-30 16:50:40,26.879
17-03-30 17:50:40,26.390
17-03-30 18:50:40,26.488
17-03-30 19:50:40,26.683
17-03-30 20:50:40,26.781
17-03-30 21:50:40,26.683
17-03-30 22:50:40,26.585
17-03-30 23:50:40,26.488
17-03-31 00:50:40,26.292
17-03-31 01:50:40,26.000
17-03-31 02:50:40,25.708
17-03-31 03:50:40,25.416
17-03-31 04:50:40,24.931
17-03-31 05:50:40,24.448
17-03-31 06:50:40,23.677
17-03-31 07:50:40,20.901
17-03-31 08:50:40,23.581
17-03-31 09:50:40,22.238
17-03-31 10:50:40,28.953
17-03-31 11:50:40,33.639
17-03-31 12:50:40,36.620
17-03-31 13:50:40,38.268
17-03-31 14:50:40,37.714
17-03-31 15:50:40,34.585
17-03-31 16:50:40,27.567
17-03-31 17:50:40,22.717
17-03-31 18:50:40,19.282
17-03-31 19:50:40,16.903
17-03-31 20:50:40,15.187
17-03-31 21:50:40,14.325
17-03-31 22:50:40,12.980
17-03-31 23:50:40,11.819
17-04-01 00:50:40,11.041
17-04-01 01:50:40,10.455
17-04-01 02:50:40,9.965
17-04-01 03:50:40,9.373
17-04-01 04:50:40,8.879
17-04-01 05:50:40,8.581
17-04-01 06:50:40,8.779
17-04-01 07:50:40,11.236
17-04-01 08:50:40,17.950
17-04-01 09:50:40,24.545
17-04-01 10:50:40,29.352
17-04-01 11:50:40,35.756
17-04-01 12:50:40,39.729
17-04-01 13:50:40,35.864
17-04-01 14:50:40,30.760
17-04-01 15:50:40,24.641
17-04-01 16:50:40,19.567
17-04-01 17:50:40,16.999
17-04-01 18:50:40,15.187
17-04-01 19:50:40,12.594
17-04-01 20:50:40,10.846
17-04-01 21:50:40,9.768
17-04-01 22:50:40,9.373
17-04-01 23:50:40,8.879
17-04-02 00:50:40,8.581
17-04-02 01:50:40,7.983
17-04-02 02:50:40,7.280
17-04-02 03:50:40,6.877
17-04-02 04:50:40,6.370
17-04-02 05:50:40,5.860
17-04-02 06:50:40,6.064
17-04-02 07:50:40,9.373
17-04-02 08:50:40,15.855
17-04-02 09:50:40,21.855
17-04-02 10:50:40,28.060
17-04-02 11:50:40,32.911
17-04-02 12:50:40,36.295
17-04-02 13:50:40,38.046
17-04-02 14:50:40,38.157
17-04-02 15:50:40,35.115
17-04-02 16:50:40,28.159
17-04-02 17:50:40,23.484
17-04-02 18:50:40,20.043
17-04-02 19:50:40,17.284
17-04-02 20:50:40,15.378
17-04-02 21:50:40,14.134
17-04-02 22:50:40,13.173
17-04-02 23:50:40,12.207
17-04-03 00:50:40,11.625
17-04-03 01:50:40,11.041
17-04-03 02:50:40,10.748
17-04-03 03:50:40,10.357
17-04-03 04:50:40,9.768
17-04-03 05:50:40,9.275
17-04-03 06:50:40,9.176
17-04-03 07:50:40,12.110
17-04-03 08:50:40,18.806
17-04-03 09:50:40,24.931
17-04-03 10:50:40,30.356
17-04-03 11:50:40,35.115
17-04-03 12:50:40,38.490
17-04-03 13:50:40,40.415
17-04-03 14:50:40,40.300
17-04-03 15:50:40,36.295
17-04-03 16:50:40,29.853
17-04-03 17:50:40,25.610
17-04-03 18:50:40,22.142
17-04-03 19:50:40,19.948
17-04-03 20:50:40,18.426
17-04-03 21:50:40,17.094
17-04-03 22:50:40,16.237
17-04-03 23:50:40,15.378
17-04-04 00:50:40,15.091
17-04-04 01:50:40,14.517
17-04-04 02:50:40,14.230
17-04-04 03:50:40,13.269
17-04-04 04:50:40,12.207
17-04-04 05:50:40,11.528
17-04-04 06:50:40,11.722
17-04-04 07:50:40,14.613
17-04-04 08:50:40,20.996
17-04-04 09:50:40,27.567
17-04-04 10:50:40,33.535
17-04-04 11:50:40,38.379
17-04-04 12:50:40,41.575
17-04-04 13:50:40,42.282
17-04-04 14:50:40,42.282
17-04-04 15:50:40,37.274
17-04-04 16:50:40,31.166
17-04-04 17:50:40,25.805
17-04-04 18:50:40,21.187
17-04-04 19:50:40,17.855
17-04-04 20:50:40,16.141
17-04-04 21:50:40,14.804
17-04-04 22:50:40,13.654
17-04-04 23:50:40,12.787
17-04-05 00:50:40,12.013
17-04-05 01:50:40,11.528
17-04-05 02:50:40,10.944
17-04-05 03:50:40,10.748
17-04-05 04:50:40,11.041
17-04-05 05:50:40,10.846
17-04-05 06:50:40,11.528
17-04-05 07:50:40,14.325
17-04-05 08:50:40,21.282
17-04-05 09:50:40,28.456
17-04-05 10:50:40,34.796
17-04-05 11:50:40,40.300
17-04-05 12:50:40,44.089
17-04-05 13:50:40,45.829
17-04-05 14:50:40,45.577
17-04-05 15:50:40,41.928
17-04-05 16:50:40,33.743
17-04-05 17:50:40,28.060
17-04-05 18:50:40,24.158
17-04-05 19:50:40,20.805
17-04-05 20:50:40,18.616
17-04-05 21:50:40,17.284
17-04-05 22:50:40,15.951
17-04-05 23:50:40,14.900
17-04-06 00:50:40,14.134
17-04-06 01:50:40,13.558
17-04-06 02:50:40,12.787
17-04-06 03:50:40,12.304
17-04-06 04:50:40,12.207
17-04-06 05:50:40,12.207
17-04-06 06:50:40,12.883
17-04-06 07:50:40,16.713
17-04-06 08:50:40,20.996
17-04-06 09:50:40,28.853
17-04-06 10:50:40,36.295
17-04-06 11:50:40,37.935
17-04-06 12:50:40,40.185
17-04-06 13:50:40,46.337
17-04-06 14:50:40,46.593
17-04-06 15:50:40,43.118
17-04-06 16:50:40,35.009
17-04-06 17:50:40,29.252
17-04-06 18:50:40,25.416
17-04-06 19:50:40,22.238
17-04-06 20:50:40,20.901
